,SITE NAME,z_score,in_deformation
677,Gibraltar,3.5134402409831043,False
678,VENEZIA,2.7918195600501177,True
679,Malaga,6.663546875992164,False
680,Venezia II,3.720636893236482,True
681,Kazan Federal U,1.3767547097363453,False
682,Lviv,0.596440253723219,False
683,FERRARA,3.969746767002798,True
684,Ceuta,7.366312860696725,False
685,Ljubljana,4.499596856444008,False
686,TRIESTE,5.343910530021461,False
687,Penc,2.288643356098021,False
688,Krasnoyarsk,1.4126594679469566,False
689,Medicina,9.760817256765337,True
690,Arti,0.02863229276175191,False
691,Alicante,0.31786120414400076,False
692,Porto Garibaldi,4.340908551414223,True
693,Uzhgorod,0.3356758171774218,False
694,Almeria,3.734398969242999,True
695,PRATO,4.783556034573114,True
696,Palma de Mallor,0.2646570842138677,False
697,Ibiza tide gaug,0.05059968830237133,False
698,Luri,0.6955842912290011,False
699,Springbok,0.11654914633166252,False
700,Dakar - DTGC,0.0173267995678843,False
701,Dakar Universit,0.0581432120156241,False
702,Dakar - Plateau,0.5583473704857902,False
703,Kiev - Golosiiv,3.064674430902351,False
704,Ajaccio,0.09035867361111596,False
705,Campo dell ORO,0.5536125564566633,False
706,Baia Mare,0.5466981930125607,False
707,Sari Solenzara,0.8093832809553236,False
708,OROSHAZA,1.765680117770173,False
709,Ancona,2.5207176166231355,False
710,"NOVOSIBIRSK, SN",5.774826065392326,False
711,Irkoutsk,1.5196319181623081,False
712,Osijek,2.8004580524949265,False
713,Novossibirsk,0.21598625693023335,False
714,Zadar,5.6324732233775565,True
715,Badary,6.411323744907356,False
716,L AQUILA,0.19276206545794988,True
717,Poltava,4.413248666039813,False
718,Kharkiv,1.0853375460316128,False
719,ROME - S. Pietr,0.5467962772450558,True
720,Dzaoudzi,1.6400172859536888,False
721,Lampedusa,1.7974339527077896,False
722,Noto,9.752769157316292,True
723,Bacau,2.007520736038292,False
724,Cagliari,0.31160622092366363,False
725,Dubrovnik,5.745089871972684,True
726,Mykolaiv,0.7827556525200057,False
727,Pretoria III,2.715312906760378,False
728,Pretoria,3.5477201332723967,False
729,MAUN,1.1663871953854406,False
730,Lusaka,1.0483268705339257,False
731,Chiang Mai II,10.246333561161535,False
732,Bucarest,2.954916243282392,False
733,Matera,12.259596392564275,True
734,Camerota,4.444531821331499,True
735,Kurchatov,1.5297986500696636,False
736,Sofia,1.8854926951271793,True
737,Constanta,1.4416622451851682,False
738,Lecce,10.072967833498112,False
739,Ohrid,1.4029772873918878,True
740,Giurgiu,6.98530090619997,False
741,Simeiz,4.546469112451459,False
742,Kassopei,7.751129318122426,True
743,Beijing s Ming,27.760906651538058,False
744,Windhoek,1.355116531471215,False
745,Thessaloniki,4.2089898729676545,True
746,Mahe Island,0.06636134472464687,False
747,BEIJING,29.94534436116787,False
748,Spanochori,15.592851145202618,True
749,TUAPSE,0.5327861121393463,False
750,Istanbul,3.6701540038349383,True
751,KHABAROVSK,0.7867248976659044,False
752,Mongu,2.0298412455349113,False
753,KUNMING,20.803725801960532,True
754,ZELENCHUKSKAYA,0.7274620846670038,False
755,Gebze,26.215114901688818,True
756,Urumqi,33.10437748393586,False
757,Sumkar,2.646688709553954,False
758,Shaanxi,46.542046087602564,False
759,Gough Island,0.7768866183493526,False
760,Selezaschita,3.9909911248134415,True
761,Chumysh,0.27387301887049825,True
762,Bishkek,1.4332356211816741,True
763,Trabzon,3.4499496300833212,True
764,POLIGAN/BISHKEK,1.1755940095518118,True
765,Lhasa,138.89743087065258,False
766,Kars,4.487145764809639,False
767,Tashkent,4.557006724405891,False
768,Yerevan,16.231077149035446,False
769,Zomba,3.701809430689233,False
770,Kitab,2.4206077709747977,False
771,Teheran II,18.299446015256727,True
772,Ouagadougou,0.4401002452371259,False
773,Hamedan,3.6056532944223023,False
774,MTWARA,1.2735788154966186,True
775,KIBUTZ KABRI,5.5181799296974114,True
776,HAIFA,5.535554597261052,True
777,Ceasarya,4.623137039906319,False
778,MAALE GILBOA,0.8253119402277124,True
779,TEL AVIV,4.781703370489338,False
780,Ashkelon - Wast,3.982194069021032,False
781,YAMOUSSOUKRO,0.7627156909528019,False
782,Addis Ababa Uni,10.40503935471667,False
783,HELWAN,1.158068774079996,False
784,Mitzpe Ramon,8.223413530331204,True
785,Kandi,1.4087376584471392,False
786,Changchun,2.6713585634388566,False
787,Cotonou,0.8517718883050732,False
788,Lagos,0.5222278082255777,False
789,Ulaanbataar - Z,0.5737956581451701,False
790,LIBREVILLE,0.47576910007852713,False
791,Saint-Helena,0.5954524951663532,False
792,Simosato,40.2278934117562,True
793,Yongsan,5.684053246718052,False
794,Suwon-Shi,4.707686785095583,False
795,Osan air base,0.6515663762058944,False
796,Sejong Observat,4.257315951445789,False
797,Daejeon,2.673415537601659,False
798,Gamak mountain,4.508790058726981,False
799,Dodoma,1.8303163783530139,False
800,MALINDI,0.6609956082931708,False
801,Nairobi,0.9037252864988964,False
802,Eldoret - Moi U,4.360578766162972,False
803,Kigali - Nation,3.4750210208508308,False
804,Macquarie Islan,10.78707899959042,True
805,Mbarara,3.8946184576957097,False
806,Observatoire Ge,8.476166449545538,True
807,AMMAN,3.471219797821281,True
808,METZOKI DRAGOT,6.106737284738673,True
809,ELAT,3.4543779310769325,True
810,Halat Ammar,1.4787217907821035,False
811,Palestine stree,0.4951580781905766,False
812,Tauranga,2.0613312500124255,True
813,Whitianga,3.893831832084498,False
814,Wanganui,0.22978211192470396,True
815,Mahoenui,0.5006204946000107,False
816,Auckland,7.939281220133232,False
817,Auckland tide g,0.5796749738804838,False
818,Cape Campbell N,1.1056377203628658,True
819,Warkworth,0.5114279197161002,False
820,New Plymouth,0.8031219634743024,False
821,Marlbourough,6.606576414117918,True
822,Whangarei,3.037953604964146,False
823,Kaitaia-Tatarak,4.295324573281948,False
824,SOLAR VILLAGE -,0.3923047499004747,False
825,Westport,2.550241200173459,True
826,Puysegur Point,3.2750257643935057,True
827,Hokitika,3.754581507051516,True
828,Bluff,2.333223651449747,True
829,BAHREIN (JUFFAR,0.3035635230168957,False
830,Namas,0.1384588465200573,False
831,LAUTOKA,31.985801549637156,True
832,Alexandra,5.694649481277135,True
833,Dunedin,2.2677136705225216,True
834,Haast,7.809938556947833,True
835,Waimate,3.0980515766288734,True
836,Conical Hill,6.861717541645023,True
837,Karangarua,4.843815059802258,True
838,Mount John,5.360044473994458,True
839,Hoophorn Spur,2.832483257393431,True
840,Annette Plateau,9.462662269822076,True
841,Quarry,2.5646447368156555,True
842,Yibal,1.4093375536731076,False
843,Christchurch,3.355599509983056,True
844,Norfolk Island,4.63096370496342,False
845,Lake Taylor,9.732199514243016,True
846,Point Arena,15.398782876377398,True
847,Point Reyes Lig,14.762200520665704,True
848,PARKFIELD/CARR,23.105968461255692,True
849,Hopkins Marine,7.683844632302484,True
850,Wrightwood,9.934789235186836,True
851,PEARBLOSSOM,23.547448307990503,True
852,DURMID HILL,92.33546287419442,True
853,Yucaipa,46.9671404267104,True
854,PINYON FLATS,60.4383719580708,True
855,PINEMEADOW,33.7830757994396,True
856,Chilao flates /,3.9397044775788053,True
857,CLAREMONT/LA VE,46.9522363673143,True
858,AZUSA,1.4640143765619749,True
859,Tadine - Ile Ma,0.03810017758743962,False
860,PACOIMA,2.964335166172658,True
861,LONGDON YARD/IR,14.182084132332845,True
862,Piru,3.277384563695132,True
863,LAKE SKINNER,41.09252657257121,True
864,Pasadena - JPL,21.248628216545555,True
865,CHATSWORTH,23.495464751970008,True
866,NORTHRIDGE,16.525680764377054,True
867,MOUNT LEE,14.82805359920648,True
868,WHITTIER,25.036139853349383,True
869,SANTA PAULA I,34.63700243000427,True
870,LOS ANGELES,33.36001094747186,True
871,HOLLYDALE,22.43667536001419,True
872,WESTLAKE/ALLEN,22.048838499829532,True
873,MALIBU/SADDLE P,26.648667543270683,True
874,Bommer Canyon,2.1624175654742075,True
875,LONG BEACH CITY,26.21592366102828,True
876,CARSON,13.826981627852065,True
877,Monument Peak,32.24704026554132,True
878,TORRANCE AIRPOR,3.175616825711983,True
879,Santa Barbara,20.42935611642048,True
880,SAN PEDRO,1.262909652113823,True
881,PALOS VERDES,12.512568413463178,True
882,Lucknow,1.2997214984928755,False
883,WE-LIFOU,0.4513583063645502,False
884,LA JOLLA/SCRIPP,13.713892893181672,True
885,Noumea,1.0942828877302755,False
886,CATALINA ISLAND,18.30995575341503,True
887,Numbo,0.14431504833134676,False
888,Chula Vista,3.066035126435387,True
889,SANTA CRUZ ISLA,1.3946818391262759,True
890,VANDENBERG AFB,5.938075788044882,True
891,POINT LOMA,17.186508201500846,True
892,SAN MIGUEL ISLA,1.0691867515388331,True
893,Thio,0.43220334130884797,False
894,SAN CLEMENTE IS,13.664766309328947,True
895,Hwadrilla - Ile,1.2778725413549206,False
896,CICESE,15.378522106569363,True
897,Santa Cruz,0.2655248313668115,False
898,SAN NICOLAS ISL,4.6465717800542645,True
899,Owenga (Chatham,0.5984832382733124,False
900,Chatham Island,0.7053079751935792,False
901,Biratnagar 2,1.1830652534500008,True
902,Hienghene,1.2494922872089447,False
903,Hyderabad,0.9121107422672149,False
904,Koumac,4.598913096974817,False
905,Lord Howe Islan,0.7517328671559016,False
906,Dhaka,2.5568249816857613,False
907,Bangalore,3.0614020780474633,False
908,DIEGO GARCIA,10.959842476262892,True
909,Male airport,0.6736227159208928,False
910,La Paz,8.355703637108922,False
911,Colombo,3.308977824817613,False
912,Gabo Island,0.7232289510006022,False
913,SPRING BAY - HO,0.13888318918442602,False
914,University of N,0.08879459264134167,False
915,Port Kembla,0.26715616298916245,False
916,Sydney,1.193520504140273,False
917,Tuross Head,0.25359746546034645,False
918,Hobart,0.13400299708116595,False
919,"Bingleburra, Ne",0.31683934966887384,False
920,Hernani - New S,0.1516919711345467,False
921,Flinders Island,0.5377745082166351,False
922,Robina,0.1365693466449277,False
923,Brisbane - Wool,0.40783282443826113,False
924,Liaweenee,0.4944559743105991,False
925,Tidbinbilla,0.46236103267614787,False
926,Mount Stromlo,0.19055361033325505,False
927,Devonport High,0.13885066044446914,False
928,Bairnsdale,0.8784046575301854,False
929,"Burnie, round h",1.7632658909007717,False
930,BURNIE,0.007281843340483318,False
931,Toowoomba,0.3524677006775742,False
932,Kilkivan,0.3341726860269965,False
933,"North Star, New",0.23289974885631468,False
934,Coonabarabran,0.1069610913538875,False
935,Bundaberg ARGN,0.38099102961347253,False
936,Parkes,2.6044961516358116,False
937,Beechworth,0.12368386232262676,False
938,Stony point - V,0.7470718732902768,False
939,West Wyalong,0.1969251450670025,False
940,Eidsvold,0.5724080151597108,False
941,Melbourne Obser,2.8434921416812657,False
942,King Island,0.09712694505527783,False
943,Roslyn Bay,0.958146888150751,False
944,"Bald Rock, Vict",0.19440647850032317,False
945,Mount Emu - Vic,0.1580019703669596,False
946,Mitchell - Quee,0.19657961026413778,False
947,"Portland, Victo",0.684314435443289,False
948,"North Bourke, N",0.3385381138611881,False
949,Ivanhoe - New S,0.21946202635202408,False
950,Nhill - Victori,1.5944640162700572,False
951,Nebo,0.16732901925379867,False
952,Cooladdi,0.2782789063091229,False
953,Tambo,0.17228875025119328,False
954,Broken Hill - N,0.5268347990289017,False
955,Tibooburra - Ne,0.6208512190159804,False
956,Aramac,0.7531548186639145,False
957,Port Stanvac,5.168046093525639,False
958,Salisbury,1.1760420967328489,False
959,Townsville - Ca,3.0227804116717376,False
960,Saltier,0.7969751681932766,False
961,Hughenden,0.311700163530822,False
962,Yeelana,0.520088252740353,False
963,Buckleboo,0.06887034933520327,False
964,Andamooka,0.11260898240974959,False
965,Birdsville,0.1736183845564379,False
966,Julia Creek,0.9263089973841615,False
967,Laura,0.5329635505946233,False
968,Boulia,0.28039146894955314,False
969,Thevenard I,0.4564046227044715,False
970,Ceduna,1.2870542510687402,False
971,Mulgathing,0.17390778216057218,False
972,Coober Pedy,0.49496078113543746,False
973,Normanton,0.552603324346236,False
974,Coen,0.7850824072830505,False
975,Lambina,0.32573508767585996,False
976,Coco Islands,9.013283226399071,False
977,Jervois,0.5455216696763917,False
978,Rocklands,0.22800229429473606,False
979,Mount Cavenagh,0.6437546865888026,False
980,Easter Island,1.5944057053567378,False
981,Horn Island - Q,0.4503432309451271,False
982,Eucla - Western,1.7297171432169913,False
983,Alice springs -,0.5191041482002239,False
984,Neutral Junctio,0.5808144640923679,False
985,Warramunga,1.0725494074558402,False
986,Walhallow,0.3584606723887423,False
987,Solomon Islands,35.36256824068764,True
988,Arubiddy - West,0.8654687383708757,False
989,Mount Doreen,0.4643294494824278,False
990,Renner Springs,0.08782973650808212,False
991,Balladonia - We,0.2822718356849231,False
992,Warakurna,0.5537817016408604,False
993,Esperance,0.14996273547551991,False
994,Christmas Islan,3.1999363177331244,False
995,Larrimah,0.3707686459232279,False
996,Mainoru,0.1079406248325014,False
997,Norseman,0.7313481669575953,False
998,Ravensthorpe -,0.4681858622417372,False
999,Kalgoorlie,1.1911546893646958,False
1000,Albany,0.19757175996635604,False
1001,Katherine - Nor,0.5487485080426147,False
1002,Kidman springs,0.9502219427289643,False
1003,Jabiru,1.3742436600472347,False
1004,Hyden,1.2413634845768997,False
1005,Yellowdine,0.19713080606202246,False
1006,Leonora Airport,0.6592057484076332,False
1007,Wagin - Western,0.3584401734069496,False
1008,Northcliffe,0.07119204627567106,False
1009,Douglas Daly,1.0029480726805617,False
1010,Darwin I,0.4189741235781406,False
1011,Kellerberrin,0.3357022744864545,False
1012,Darwin IPS,0.18578273533456527,False
1013,Darwin Supreme,1.4645452640988987,False
1014,Larrakeyah,0.489112730984018,False
1015,Burakin,0.07963343273390323,False
1016,Bentley,3.3730047528641953,False
1017,Wiluna,0.8963716863822077,False
1018,Perth,0.3989297971448356,False
1019,Hillarys - Pert,3.611288342633155,False
1020,New Norcia,0.17447735850763074,False
1021,Fitzroy Crossin,0.2603580749124858,False
1022,Mt. Magnet,0.32331529873684867,False
1023,Yarragadee,0.737246143560853,False
1024,Murchison Radio,0.3207614800836045,False
1025,Niue Island,1.0280748615188668,False
1026,Broome,0.8543195364923111,False
1027,Wallal,0.5858692514213807,False
1028,Meadow Station,0.20846603189728288,False
1029,Tom Price,0.08196188295126083,False
1030,Gascoyne Juncti,0.28005547086728366,False
1031,Port Hedland I,0.18093709646063583,False
1032,Karratha,0.16537912556181888,False
1033,Exmouth,0.9072124743532435,False
1034,Leava tide gaug,2.7084030653857103,True
1035,Futuna,1.2046171431437345,True
1036,Rarotonga,2.372384561612661,False
1037,MAUI,0.3836846889774302,False
1038,Honolulu,1.5338793228696406,False
1039,UPOLU POINT,0.3069828741630314,False
1040,Hilo airport,1.8146675308219031,False
1041,"LIHUE, KAUAI",1.3031522427980797,False
1042,Kauai,0.1149005220367406,False
1043,Kokole point,0.15938787895966403,False
1044,Mauna Kea,0.28726354200709436,False
1045,FALEOLO AIRPORT,12.120278194490297,False
1046,APIA,1.3437046790744707,False
1047,AMERICAN SAMOA,4.347149690503089,False
1048,FUNAFUTI,2.392879524174387,False
1049,Tubuai,1.965058947278883,False
1050,NAURU,0.6669577504283233,False
1051,Port Vairao,3.0979500281482597,False
1052,Papeete (Tahiti,1.8709123916514203,False
1053,Rikitea (Ile Ma,3.5821904888069476,False
1054,POHNPEI,1.6430850518673874,False
1055,BETIO ISLAND -,1.9227157380889646,False
1056,Rangiroa,0.5373662223626071,False
1057,Makemo tide gau,1.053181495754957,False
1058,MAJURO,1.3296434481486632,False
1059,KWAJALEIN ATOLL,0.3366189316688222,False
1060,Kiritimati,0.2657602299742979,False
1061,Minamitorishima,0.48254386872999533,False
